"go_id","NGenes","full_direction","full_p_value","full_fdr","direction_leave_out_EC","direction_leave_out_FC","direction_leave_out_TC","directionally_stable"
"GO:0022617",37,"Down",0.0445289140288179,0.358249403415463,"Down","Down","Down",FALSE
"GO:0031047",18,"Up",0.0446706046234096,0.358249403415463,"Up","Up","Up",FALSE
"GO:0006364",82,"Down",0.0450000947291136,0.359334614113718,"Down","Down","Down",FALSE
"GO:0043029",28,"Down",0.0452015160887614,0.359334614113718,"Down","Down","Down",FALSE
"GO:0044818",20,"Up",0.0452495439995053,0.359334614113718,"Up","Up","Up",FALSE
"GO:0046697",22,"Down",0.046329277521429,0.363879926655969,"Down","Down","Down",FALSE
"GO:0060976",21,"Up",0.046136524024704,0.363879926655969,"Up","Up","Up",FALSE
"GO:0070555",29,"Down",0.0463980066369983,0.363879926655969,"Down","Down","Down",FALSE
"GO:0097191",44,"Down",0.0464208959931483,0.363879926655969,"Down","Down","Down",FALSE
"GO:0039702",18,"Down",0.0469113121501479,0.366379484261382,"Down","Down","Down",FALSE
"GO:0042110",53,"Down",0.0475890751765279,0.366379484261382,"Down","Down","Down",FALSE
"GO:0042407",13,"Down",0.0472490861154854,0.366379484261382,"Down","Down","Down",FALSE
"GO:0045807",17,"Down",0.0473571310568222,0.366379484261382,"Down","Down","Down",FALSE
"GO:0070269",27,"Down",0.047644410299011,0.366379484261382,"Down","Down","Down",FALSE
"GO:0070301",54,"Down",0.0472939042071777,0.366379484261382,"Down","Down","Down",FALSE
"GO:0007339",27,"Down",0.0479434479977248,0.367516020928932,"Down","Down","Down",FALSE
"GO:0030514",50,"Up",0.0484161461784809,0.369972437778958,"Up","Up","Up",FALSE
"GO:0031290",14,"Up",0.0486027954212677,0.370234460419061,"Up","Up","Up",FALSE
"GO:0089718",13,"Up",0.04884207203115,0.370894484486545,"Up","Up","Up",FALSE
"GO:0006607",10,"Up",0.050175374489256,0.371759730254709,"Up","Up","Up",FALSE
"GO:0019886",21,"Down",0.05017991420722,0.371759730254709,"Down","Down","Down",FALSE
"GO:0032259",68,"Up",0.0500720674220207,0.371759730254709,"Up","Up","Up",FALSE
"GO:0045333",31,"Down",0.0498979507159923,0.371759730254709,"Down","Down","Down",FALSE
"GO:0051044",14,"Down",0.0500928605051902,0.371759730254709,"Down","Down","Down",FALSE
"GO:0051310",15,"Down",0.0495227584428637,0.371759730254709,"Down","Down","Down",FALSE
"GO:1902176",13,"Down",0.0493269344326177,0.371759730254709,"Down","Down","Down",FALSE
"GO:2000352",29,"Down",0.0500089997299025,0.371759730254709,"Down","Down","Down",FALSE
"GO:0001580",29,"Up",0.0509895884879601,0.374334441165387,"Up","Up","Up",FALSE
"GO:0042176",14,"Down",0.0508863605169527,0.374334441165387,"Down","Down","Down",FALSE
"GO:0042308",14,"Up",0.0507289630698166,0.374334441165387,"Up","Up","Up",FALSE
"GO:0035278",14,"Up",0.0512871179225081,0.374937042576544,"Up","Up","Up",FALSE
"GO:0050804",70,"Up",0.051380261390119,0.374937042576544,"Up","Up","Up",FALSE
"GO:0032026",10,"Down",0.0516700885281222,0.375923099171668,"Down","Down","Down",FALSE
"GO:0006002",12,"Down",0.0523136533391888,0.37736153989235,"Down","Down","Down",FALSE
"GO:0030902",16,"Up",0.0524889713924339,0.37736153989235,"Up","Up","Up",FALSE
"GO:0060292",17,"Up",0.0524069531320996,0.37736153989235,"Up","Up","Up",FALSE
"GO:0060391",33,"Up",0.0521030441390346,0.37736153989235,"Up","Up","Up",FALSE
"GO:0015816",10,"Up",0.0538859526903547,0.378394087248767,"Up","Up","Up",FALSE
"GO:0030220",17,"Down",0.0535924389159646,0.378394087248767,"Down","Down","Down",FALSE
"GO:0032200",18,"Down",0.0538747133906066,0.378394087248767,"Down","Down","Down",FALSE
"GO:0032495",11,"Down",0.0539409041459135,0.378394087248767,"Down","Down","Down",FALSE
"GO:0032740",24,"Down",0.0528471148563753,0.378394087248767,"Down","Down","Down",FALSE
"GO:0050921",16,"Down",0.0539090465510411,0.378394087248767,"Down","Down","Down",FALSE
"GO:0071280",19,"Down",0.0532587148531077,0.378394087248767,"Down","Down","Down",FALSE
"GO:0071294",18,"Down",0.0534414073865952,0.378394087248767,"Down","Down","Down",FALSE
"GO:0090201",16,"Down",0.0540340527881984,0.378394087248767,"Down","Down","Down",FALSE
"GO:0035329",19,"Up",0.0549721116235875,0.38385698633712,"Up","Up","Up",FALSE
"GO:0048715",12,"Up",0.0556055230880484,0.386061203154165,"Up","Up","Up",FALSE
"GO:0050853",39,"Down",0.0554877639762383,0.386061203154165,"Down","Down","Down",FALSE
"GO:1905606",30,"Up",0.0560341117959677,0.387928466279777,"Up","Up","Up",FALSE
"GO:0007267",193,"Down",0.0566410495416389,0.390716264388242,"Down","Down","Down",FALSE
"GO:0098586",58,"Down",0.0567583709173043,0.390716264388242,"Down","Down","Down",FALSE
"GO:0007275",39,"Up",0.0570739835126367,0.391000120909462,"Up","Up","Up",FALSE
"GO:0032688",12,"Down",0.0571214168406827,0.391000120909462,"Down","Down","Down",FALSE
"GO:0032355",72,"Down",0.0586607178044426,0.400408832204482,"Down","Down","Down",FALSE
"GO:0021542",22,"Up",0.0592317145664637,0.4031738554524,"Up","Up","Up",FALSE
"GO:0060412",28,"Up",0.0605279876482863,0.410846396607083,"Up","Up","Up",FALSE
"GO:0000289",18,"Up",0.0611963088932507,0.413075085029442,"Up","Up","Up",FALSE
"GO:0043537",15,"Down",0.0611154160813019,0.413075085029442,"Down","Down","Down",FALSE
"GO:0006959",45,"Down",0.0620892257766393,0.416786791815562,"Down","Down","Down",FALSE
"GO:0007566",33,"Down",0.0620103363920587,0.416786791815562,"Down","Down","Down",FALSE
"GO:0060078",28,"Up",0.0622710712988466,0.416855931835254,"Up","Up","Up",FALSE
"GO:1901800",15,"Down",0.0625011224557143,0.417246504306005,"Down","Down","Down",FALSE
"GO:0021702",11,"Up",0.0628035578442357,0.418116837154775,"Up","Up","Up",FALSE
"GO:0007416",63,"Up",0.0631780505267334,0.419460827267656,"Up","Up","Up",FALSE
"GO:0071560",51,"Up",0.0633948723324938,0.419753514354115,"Up","Up","Up",FALSE
"GO:0032088",58,"Down",0.0641052594794168,0.423303751453757,"Down","Down","Down",FALSE
"GO:0031396",13,"Up",0.0647073344981168,0.426121471085159,"Up","Up","Up",FALSE
"GO:0038096",18,"Down",0.0650999552100743,0.427548354487785,"Down","Down","Down",FALSE
"GO:0001568",35,"Up",0.0654707139019766,0.427993010958902,"Up","Up","Up",FALSE
"GO:0051865",60,"Up",0.0655199177270418,0.427993010958902,"Up","Up","Up",FALSE
"GO:0042755",23,"Down",0.0660444763427121,0.429112506718691,"Down","Down","Down",FALSE
"GO:0140588",11,"Up",0.0659600393250205,0.429112506718691,"Up","Up","Up",FALSE
"GO:0003214",10,"Up",0.066582774395956,0.430308887718545,"Up","Up","Up",FALSE
"GO:0007224",70,"Up",0.0665718404638416,0.430308887718545,"Up","Up","Up",FALSE
"GO:0034755",10,"Down",0.0677241634286198,0.435369622041127,"Down","Down","Down",FALSE
"GO:0043123",187,"Down",0.0677085005977047,0.435369622041127,"Down","Down","Down",FALSE
"GO:0000038",13,"Up",0.0687310315371893,0.439426175036617,"Up","Up","Up",FALSE
"GO:0006882",29,"Down",0.0687451255564697,0.439426175036617,"Down","Down","Down",FALSE
"GO:0070374",161,"Down",0.0688976842341362,0.439426175036617,"Down","Down","Down",FALSE
"GO:0021591",14,"Up",0.0691451654622794,0.439850136317641,"Up","Up","Up",FALSE
"GO:0030534",26,"Up",0.0698646790787744,0.443266762823556,"Up","Up","Up",FALSE
"GO:0031638",15,"Down",0.0706179655701901,0.44687931337386,"Down","Down","Down",FALSE
"GO:0046034",22,"Up",0.0708080911346116,0.446918601187289,"Up","Up","Up",FALSE
"GO:0006979",96,"Down",0.0710867423585306,0.447514984277796,"Down","Down","Down",FALSE
"GO:0032743",30,"Down",0.0714696911035788,0.44876317669689,"Down","Down","Down",FALSE
"GO:0048665",18,"Up",0.0716779984133823,0.448911175630204,"Up","Up","Up",FALSE
"GO:0034333",10,"Up",0.0719461404557063,0.449432188450813,"Up","Up","Up",FALSE
"GO:0006626",23,"Down",0.0729901405646849,0.452675321096383,"Down","Down","Down",FALSE
"GO:0007035",18,"Down",0.0730241670246018,0.452675321096383,"Down","Down","Down",FALSE
"GO:0051918",12,"Down",0.0729090551903872,0.452675321096383,"Down","Down","Down",FALSE
"GO:1900182",34,"Down",0.0732369463642434,0.452839134007917,"Down","Down","Down",FALSE
"GO:0000381",47,"Up",0.0734394025496566,0.45289320094839,"Up","Up","Up",FALSE
"GO:0006749",26,"Down",0.0740340226096958,0.45289320094839,"Down","Down","Down",FALSE
"GO:0007173",44,"Up",0.0741093080436407,0.45289320094839,"Up","Up","Up",FALSE
"GO:0015986",16,"Down",0.0741243569011672,0.45289320094839,"Down","Down","Down",FALSE
"GO:0090263",93,"Up",0.074177569538049,0.45289320094839,"Up","Up","Up",FALSE
"GO:0006750",12,"Down",0.0751091609248603,0.457431731948397,"Down","Down","Down",FALSE
"GO:0010457",10,"Up",0.0754447877776688,0.458327085749338,"Up","Up","Up",FALSE
"GO:0072678",10,"Down",0.0759731857625616,0.460386138162157,"Down","Down","Down",FALSE
"GO:0043124",49,"Down",0.0762442113015789,0.460879187718499,"Down","Down","Down",FALSE
"GO:0007020",22,"Up",0.0770065369692042,0.463199709877256,"Up","Up","Up",FALSE
"GO:1904385",14,"Up",0.0770093344816507,0.463199709877256,"Up","Up","Up",FALSE
"GO:0007565",63,"Down",0.0774827380368265,0.464896428220959,"Down","Down","Down",FALSE
"GO:0070498",19,"Down",0.0777564417175268,0.46538954032904,"Down","Down","Down",FALSE
"GO:0042119",16,"Down",0.0793267311823505,0.470085008620147,"Down","Down","Down",FALSE
"GO:0042157",18,"Down",0.0791935155788098,0.470085008620147,"Down","Down","Down",FALSE
"GO:0048709",34,"Up",0.0794704240710693,0.470085008620147,"Up","Up","Up",FALSE
"GO:0060707",11,"Down",0.0794413012516277,0.470085008620147,"Down","Down","Down",FALSE
"GO:2000353",14,"Down",0.0795082051616791,0.470085008620147,"Down","Down","Down",FALSE
"GO:0006360",11,"Down",0.0807291239198114,0.472540952195331,"Down","Down","Down",FALSE
"GO:0006623",11,"Up",0.0801931290305399,0.472540952195331,"Up","Up","Up",FALSE
"GO:0060122",15,"Up",0.0805219370799239,0.472540952195331,"Up","Up","Up",FALSE
"GO:0097193",34,"Down",0.0809548588221711,0.472540952195331,"Down","Down","Down",FALSE
"GO:1900745",24,"Down",0.0810903609322851,0.472540952195331,"Down","Down","Down",FALSE
"GO:1904179",10,"Up",0.0807747388646857,0.472540952195331,"Up","Up","Up",FALSE
"GO:0006405",11,"Up",0.0821777008911236,0.475206982155369,"Up","Up","Up",FALSE
"GO:0006686",11,"Up",0.0823304202640623,0.475206982155369,"Up","Up","Up",FALSE
"GO:0032736",10,"Down",0.0823382420978997,0.475206982155369,"Down","Down","Down",FALSE
"GO:0045060",11,"Down",0.0827223240385978,0.475206982155369,"Down","Down","Down",FALSE
"GO:0045475",12,"Up",0.082702803414778,0.475206982155369,"Up","Up","Up",FALSE
"GO:0071902",20,"Down",0.0826324117841611,0.475206982155369,"Down","Down","Down",FALSE
"GO:1900034",11,"Up",0.0829167738411015,0.475206982155369,"Up","Up","Up",FALSE
"GO:0001890",29,"Down",0.0849880775711907,0.478680960000838,"Down","Down","Down",FALSE
"GO:0008154",20,"Down",0.0841294194527286,0.478680960000838,"Down","Down","Down",FALSE
"GO:0016525",81,"Down",0.0850988373334823,0.478680960000838,"Down","Down","Down",FALSE
"GO:0030010",36,"Up",0.083903258576629,0.478680960000838,"Up","Up","Up",FALSE
"GO:0030148",37,"Up",0.0844098081672225,0.478680960000838,"Up","Up","Up",FALSE
"GO:0030509",65,"Up",0.0849339830444526,0.478680960000838,"Up","Up","Up",FALSE
"GO:0048265",14,"Down",0.08486149330158,0.478680960000838,"Down","Down","Down",FALSE
"GO:0051984",11,"Up",0.0843536854428022,0.478680960000838,"Up","Up","Up",FALSE
"GO:0000902",92,"Up",0.0880577019107988,0.479617000014024,"Up","Up","Up",FALSE
"GO:0001656",28,"Up",0.0887343277233229,0.479617000014024,"Up","Up","Up",FALSE
"GO:0002218",25,"Down",0.0874707051110869,0.479617000014024,"Down","Down","Down",FALSE
"GO:0002503",10,"Down",0.088770704461486,0.479617000014024,"Down","Down","Down",FALSE
"GO:0007266",47,"Down",0.0883531978357323,0.479617000014024,"Down","Down","Down",FALSE
"GO:0007600",10,"Down",0.08881796296556,0.479617000014024,"Down","Down","Down",FALSE
"GO:0009409",23,"Down",0.0873127408863257,0.479617000014024,"Down","Down","Down",FALSE
"GO:0010608",17,"Up",0.0859912556516322,0.479617000014024,"Up","Up","Up",FALSE
"GO:0010613",18,"Up",0.0873384673965142,0.479617000014024,"Up","Up","Up",FALSE
"GO:0016310",117,"Down",0.0883954764118428,0.479617000014024,"Down","Down","Down",FALSE
"GO:0030518",10,"Up",0.0865184321964689,0.479617000014024,"Up","Up","Up",FALSE
"GO:0034472",12,"Up",0.0877162646642795,0.479617000014024,"Up","Up","Up",FALSE
"GO:0043473",19,"Up",0.0868147171721362,0.479617000014024,"Up","Up","Up",FALSE
"GO:0048662",26,"Down",0.0878141979815244,0.479617000014024,"Down","Down","Down",FALSE
"GO:0050796",42,"Down",0.0862069756487228,0.479617000014024,"Down","Down","Down",FALSE
"GO:0051281",28,"Down",0.0857484656720253,0.479617000014024,"Down","Down","Down",FALSE
"GO:0070244",10,"Down",0.0887714635539004,0.479617000014024,"Down","Down","Down",FALSE
"GO:1902043",11,"Up",0.087269567079766,0.479617000014024,"Up","Up","Up",FALSE
"GO:1904996",11,"Down",0.0892032419441571,0.48062944107384,"Down","Down","Down",FALSE
"GO:0030330",17,"Up",0.0898286411494394,0.48292831414411,"Up","Up","Up",FALSE
"GO:0072520",14,"Up",0.0901011476431798,0.483324037026329,"Up","Up","Up",FALSE
"GO:0031032",23,"Up",0.0906650688567461,0.483633872858659,"Up","Up","Up",FALSE
"GO:0035904",21,"Up",0.0904183479956907,0.483633872858659,"Up","Up","Up",FALSE
"GO:0045745",16,"Down",0.0911179167451376,0.483633872858659,"Down","Down","Down",FALSE
"GO:0060546",14,"Down",0.0909713847335126,0.483633872858659,"Down","Down","Down",FALSE
"GO:0060907",21,"Down",0.0911540385881752,0.483633872858659,"Down","Down","Down",FALSE
"GO:0090141",17,"Up",0.0916645442632307,0.485282881393575,"Up","Up","Up",FALSE
"GO:0007249",30,"Down",0.0922670280386462,0.48533200986444,"Down","Down","Down",FALSE
"GO:0010821",14,"Down",0.0922729994063257,0.48533200986444,"Down","Down","Down",FALSE
"GO:0042073",26,"Up",0.0921422238100634,0.48533200986444,"Up","Up","Up",FALSE
"GO:0006486",61,"Up",0.0927998482517356,0.48653520903956,"Up","Up","Up",FALSE
"GO:0035332",11,"Up",0.0929021962939736,0.48653520903956,"Up","Up","Up",FALSE
"GO:0007033",11,"Up",0.0939102502917568,0.490756791847245,"Up","Up","Up",FALSE
"GO:0002407",13,"Down",0.0953964036553116,0.496388138934491,"Down","Down","Down",FALSE
"GO:0003009",18,"Down",0.0952295867955677,0.496388138934491,"Down","Down","Down",FALSE
"GO:0006493",53,"Up",0.0957504301930495,0.497165695233142,"Up","Up","Up",FALSE
"GO:0006909",55,"Down",0.096419461040176,0.4991614863589,"Down","Down","Down",FALSE
"GO:0051693",11,"Down",0.0965456372792933,0.4991614863589,"Down","Down","Down",FALSE
"GO:0006406",42,"Up",0.0968070260673161,0.499450261875962,"Up","Up","Up",FALSE
"GO:0010458",12,"Up",0.0972497361533623,0.500671311128539,"Up","Up","Up",FALSE
"GO:0007007",14,"Down",0.0979670826897875,0.501780613779516,"Down","Down","Down",FALSE
"GO:0048812",48,"Up",0.0980159234518325,0.501780613779516,"Up","Up","Up",FALSE
"GO:0090162",10,"Up",0.098084687878712,0.501780613779516,"Up","Up","Up",FALSE
"GO:0032228",12,"Up",0.0985214530100176,0.502058812487382,"Up","Up","Up",FALSE
"GO:0045947",12,"Up",0.0987588939789994,0.502058812487382,"Up","Up","Up",FALSE
"GO:0090043",10,"Up",0.0986382364158451,0.502058812487382,"Up","Up","Up",FALSE
"GO:0007276",15,"Up",0.0993817114584507,0.503119914258407,"Up","Up","Up",FALSE
"GO:0045109",46,"Down",0.0992210449191004,0.503119914258407,"Down","Up","Down",FALSE
"GO:0070828",11,"Up",0.0996267070223908,0.503311638387546,"Up","Up","Up",FALSE
"GO:0006865",42,"Up",0.100057820506076,0.504440879314866,"Up","Up","Up",FALSE
"GO:0001829",14,"Down",0.100376801924593,0.505001301608203,"Down","Down","Down",FALSE
"GO:0007520",23,"Up",0.100918169282128,0.506675932552834,"Up","Up","Up",FALSE
"GO:0001570",55,"Up",0.101215377441001,0.506928972428733,"Up","Up","Up",FALSE
"GO:0008654",18,"Up",0.101385794485747,0.506928972428733,"Up","Up","Up",FALSE
"GO:0031573",12,"Up",0.101707432441039,0.507492938052824,"Up","Up","Up",FALSE
"GO:0007292",14,"Up",0.102049052554756,0.508154093664051,"Up","Up","Up",FALSE
"GO:0001657",31,"Up",0.10257397172465,0.508548663641256,"Up","Up","Up",FALSE
"GO:0038066",16,"Down",0.102388697623727,0.508548663641256,"Down","Down","Down",FALSE
"GO:0043306",10,"Down",0.102965408440946,0.508548663641256,"Down","Down","Down",FALSE
"GO:0071356",82,"Down",0.102959548369594,0.508548663641256,"Down","Down","Down",FALSE
"GO:0010880",11,"Up",0.103881512649427,0.510996104733013,"Up","Up","Up",FALSE
"GO:0043122",28,"Down",0.103816169954239,0.510996104733013,"Down","Down","Down",FALSE
"GO:0006094",39,"Down",0.104227470569622,0.51166212825087,"Down","Down","Down",FALSE
"GO:0002753",16,"Down",0.104589686653957,0.511769026946872,"Down","Down","Down",FALSE
"GO:0006397",156,"Up",0.105997486041999,0.511769026946872,"Up","Up","Up",FALSE
"GO:0006487",46,"Up",0.104901633647107,0.511769026946872,"Up","Down","Up",FALSE
"GO:0007492",15,"Up",0.105205897123013,0.511769026946872,"Up","Up","Up",FALSE
"GO:0031589",18,"Up",0.105955652483815,0.511769026946872,"Up","Up","Up",FALSE
"GO:0032725",12,"Down",0.105845093439214,0.511769026946872,"Down","Down","Down",FALSE
"GO:0043406",42,"Down",0.1058126023588,0.511769026946872,"Down","Down","Down",FALSE
"GO:0044458",22,"Up",0.106144687070462,0.511769026946872,"Up","Up","Up",FALSE
"GO:0140694",14,"Up",0.104672881126969,0.511769026946872,"Up","Up","Up",FALSE
"GO:0046597",17,"Down",0.106397749341614,0.511973328515093,"Down","Down","Down",FALSE
"GO:0045653",12,"Down",0.1081750655314,0.519496856208106,"Down","Down","Down",FALSE
"GO:0006511",176,"Up",0.108630789939041,0.520213841676831,"Up","Down","Up",FALSE
"GO:0034116",14,"Down",0.109003189943511,0.520213841676831,"Down","Down","Down",FALSE
"GO:0051091",81,"Down",0.108894704003665,0.520213841676831,"Down","Down","Down",FALSE
"GO:0097401",16,"Down",0.109180682821063,0.520213841676831,"Down","Down","Down",FALSE
"GO:0060135",14,"Down",0.109568617993809,0.521040590459795,"Down","Down","Down",FALSE
"GO:0071360",17,"Down",0.109955138152127,0.521857393964197,"Down","Down","Down",FALSE
"GO:0090660",12,"Up",0.110304831352409,0.522496569564043,"Up","Up","Up",FALSE
"GO:0042100",27,"Down",0.110700934084953,0.523352665031979,"Down","Down","Down",FALSE
"GO:0009725",31,"Down",0.111603931998129,0.526093156070782,"Down","Down","Down",FALSE
"GO:0032786",11,"Up",0.111713608449598,0.526093156070782,"Up","Up","Up",FALSE
"GO:0006488",14,"Up",0.112641508566896,0.529436877790244,"Up","Up","Up",FALSE
"GO:0007168",10,"Down",0.112883970380849,0.529552216265375,"Down","Down","Down",FALSE
"GO:0030838",45,"Down",0.113453645972568,0.531199151663467,"Down","Down","Down",FALSE
"GO:0034332",29,"Up",0.113979179142389,0.532633471761548,"Up","Up","Up",FALSE
"GO:0009615",87,"Down",0.114314784781356,0.533176443414004,"Down","Down","Down",FALSE
"GO:0071897",23,"Down",0.114639531114505,0.533666782774419,"Down","Down","Down",FALSE
"GO:0051262",25,"Up",0.114942730509719,0.534055134108256,"Up","Up","Up",FALSE
"GO:0008202",25,"Down",0.115365812670149,0.53487078132556,"Down","Down","Down",FALSE
"GO:0046628",16,"Up",0.115778613570883,0.53487078132556,"Up","Up","Up",FALSE
"GO:1903238",11,"Down",0.115772868373193,0.53487078132556,"Down","Down","Down",FALSE
"GO:0015012",14,"Up",0.116103331681044,0.535353123311077,"Up","Up","Up",FALSE
"GO:0007254",53,"Down",0.116435402730534,0.535867478475753,"Down","Down","Down",FALSE
"GO:0006139",27,"Down",0.116734392609489,0.536227928243964,"Down","Down","Down",FALSE
"GO:0007094",27,"Down",0.11866702138527,0.537382780939579,"Down","Down","Down",FALSE
"GO:0007212",12,"Up",0.119214849485918,0.537382780939579,"Up","Up","Up",FALSE
"GO:0007218",100,"Down",0.117548461088921,0.537382780939579,"Down","Down","Down",FALSE
"GO:0007498",26,"Down",0.120824072661871,0.537382780939579,"Down","Down","Down",FALSE
"GO:0010975",33,"Up",0.119567912354317,0.537382780939579,"Up","Up","Up",FALSE
"GO:0014003",21,"Up",0.118455391566444,0.537382780939579,"Up","Up","Up",FALSE
"GO:0016226",21,"Down",0.118867620623973,0.537382780939579,"Down","Down","Down",FALSE
"GO:0019228",32,"Up",0.122293283069789,0.537382780939579,"Up","Up","Up",FALSE
